Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
3cd66651-3e3c-48b5-90d3-043c54d7267a,6b5590f0-96fe-4bf2-8752-30a96ec6c798,Fully Paid,507056,Long Term,692.0,1761186.0,10+ years,Home Mortgage,Debt Consolidation,47845.8,20.1,,25,0,544844,1261744.0,0.0,0.0
0d0b1f7b-9c3f-45ee-82a3-de2cba0a7845,5858680d-f9b4-4382-9793-9b848034eb69,Fully Paid,628804,Short Term,738.0,4072992.0,1 year,Home Mortgage,Debt Consolidation,42766.34,19.8,,11,0,639977,844008.0,0.0,0.0
2a0517b2-5725-427b-8c22-36347c8d8354,797dc207-e907-410b-b9f7-15b8229253ac,Fully Paid,263582,Short Term,716.0,948480.0,5 years,Home Mortgage,Debt Consolidation,7627.36,28.1,,6,0,232446,331474.0,0.0,0.0
885850da-e974-4d6d-8683-a292f7394e91,c832d32a-e737-4b4d-969a-044d11aa3101,Fully Paid,292688,Short Term,731.0,1170267.0,< 1 year,Rent,Debt Consolidation,18373.38,15.9,,12,0,101650,281578.0,0.0,0.0
c99764cd-f6b2-41d2-b579-b30ccfcf26ca,dd3477c7-bcdb-478f-beb2-fe7472ab8e12,Fully Paid,207922,Short Term,720.0,1096262.0,4 years,Own Home,Home Improvements,18362.55,18.1,,8,0,90782,284856.0,0.0,0.0
d87dd744-d804-4805-aaaa-453754164e7c,5fb87bff-ad1b-4d56-9a5a-6f2892f15d51,Fully Paid,221078,Short Term,744.0,1145586.0,10+ years,Home Mortgage,Debt Consolidation,13842.45,20.4,,6,0,337383,517418.0,0.0,0.0
3d1223ad-39e1-4c43-a7d5-08b1f6e7d53e,4c345884-4df1-48a7-bc25-e1e51b944a46,Charged Off,65758,Short Term,,,,Rent,Debt Consolidation,3474.15,12.5,,8,0,86203,206228.0,0.0,0.0
e72f72d2-953d-44ff-a23c-76310f371cc0,ad0376cd-dfd5-4c88-912d-9871a3a7dd44,Fully Paid,260458,Short Term,,,9 years,Home Mortgage,Debt Consolidation,4630.11,17.6,,9,0,182913,290928.0,0.0,0.0
df34359e-1bb8-4330-a496-e95b223c2dca,9e691b52-549d-424d-b007-d646ab1ca243,Fully Paid,267652,Long Term,693.0,866799.0,1 year,Rent,Debt Consolidation,10748.3,11.0,,5,0,92853,129360.0,0.0,0.0
6bae1354-a7c5-4829-bd7d-0488a845da14,e9ad91de-370e-4ae5-bd9d-f7fc538a5a79,Fully Paid,188672,Short Term,719.0,613415.0,9 years,Rent,Debt Consolidation,14210.67,16.5,,10,0,271928,511148.0,0.0,0.0
fb7996e4-4bec-4b87-9e47-537f3ce019f5,3fb2493a-6052-48cf-a46a-4e354c2da350,Fully Paid,533126,Long Term,714.0,1044278.0,10+ years,Home Mortgage,Debt Consolidation,10007.49,24.0,,10,0,478705,914694.0,0.0,0.0
b69a3c64-6e9d-4842-9951-d200552304d7,5b84258c-ebcb-41c6-9e55-f23d25636efb,Fully Paid,215380,Short Term,,,7 years,Rent,Buy House,25390.46,5.3,,16,0,274664,1049620.0,0.0,0.0
dbace817-7884-464d-89c4-dbd265191cb6,bf6205b6-c171-45f4-84c7-5ba93ad6a886,Charged Off,609158,Short Term,703.0,1315237.0,9 years,Rent,Debt Consolidation,17974.95,14.0,,6,0,388968,687610.0,0.0,0.0
d3e347b3-56ba-4bf6-a624-4f28cc152375,22847a3b-bc8c-434e-ab5e-b5289baaae39,Fully Paid,180136,Short Term,726.0,1171217.0,10+ years,Rent,Debt Consolidation,18280.85,17.5,,10,0,222604,319792.0,0.0,0.0
356a3fdc-232b-491f-94d8-2bd99887ffb4,e7d98284-e230-4652-a104-1788ef6da0b8,Fully Paid,375694,Short Term,738.0,1205113.0,2 years,Own Home,Debt Consolidation,27215.6,20.5,,11,0,464854,1080838.0,0.0,0.0
1d540b4c-18fd-4e58-995c-86fc49e93595,720b9982-fba7-4d4d-823f-729672597c7b,Fully Paid,99999999,Short Term,740.0,714381.0,< 1 year,Home Mortgage,Home Improvements,13752.01,20.4,,15,0,286615,1261832.0,0.0,0.0
fb59a294-7a33-4376-8c2d-b8dd99ec57f0,cc9877da-b968-4ea9-a6a8-a210ae778d8a,Fully Paid,328944,Short Term,749.0,1704528.0,4 years,Rent,Debt Consolidation,13011.2,8.5,,11,0,302556,978560.0,0.0,0.0
a3bf505d-976b-4f32-bf0d-f81ce1e61682,8f97df65-1a64-48b5-aede-2a38f301456f,Fully Paid,99999999,Short Term,744.0,2511002.0,10+ years,Rent,Debt Consolidation,18100.16,19.6,55.0,9,0,295393,718542.0,0.0,0.0
31cf4897-6f0c-4cfd-843e-9cada0f78ebb,fe6435ce-e865-472e-bb4f-9751365fa822,Fully Paid,787094,Long Term,714.0,1845071.0,6 years,Rent,Debt Consolidation,10532.27,10.4,46.0,8,0,175769,699380.0,0.0,0.0
c64333ad-5acb-4951-a21e-1ef6dcfcf87a,6c49ae47-51fb-422f-a5cf-76bbc38fa7d2,Fully Paid,650628,Short Term,721.0,3933342.0,< 1 year,Own Home,Debt Consolidation,31106.23,38.6,6.0,22,1,525407,813296.0,0.0,1.0
3186d0a7-c674-4d58-916a-26fb55f371c1,91371df2-e4f1-41bb-9641-1842166daeb6,Charged Off,419958,Short Term,,,4 years,Own Home,Debt Consolidation,30524.07,24.3,,7,0,604352,852324.0,0.0,0.0
131b8a41-f60c-4ca6-bfa8-da500698cc38,e2ee664e-2e54-457d-a9c9-5ff23d0afbda,Fully Paid,184206,Long Term,674.0,767391.0,10+ years,Home Mortgage,Debt Consolidation,6970.53,22.0,30.0,9,0,147972,231858.0,0.0,0.0
3f66c988-0b1a-4e85-ba45-9e6299c5a7f0,7576d056-041f-45e7-8483-4f16a055d23c,Fully Paid,245564,Short Term,739.0,1596551.0,2 years,Home Mortgage,Debt Consolidation,28738.07,15.1,,20,1,355414,714472.0,1.0,0.0
62ed1d6a-a60a-49a2-ab8a-3daf126b1da4,9adc3041-9c6d-4f53-8244-5fb06c4c9947,Charged Off,126852,Short Term,745.0,1133388.0,1 year,Rent,small_business,18228.6,19.6,53.0,12,0,4769,239646.0,0.0,0.0
bcb77234-e37c-4b64-bb36-390c19e0b585,2a541620-b30c-498e-a847-40cf91110dbd,Fully Paid,312950,Short Term,687.0,6892212.0,3 years,Home Mortgage,Debt Consolidation,94308.4,28.5,,26,0,467191,1155858.0,0.0,0.0
197d10de-7e22-468f-9fdc-335050d450a5,c1584cfd-63f1-4c2a-8d37-d18d4d2012c9,Fully Paid,457776,Short Term,722.0,1742414.0,7 years,Home Mortgage,Home Improvements,5081.93,18.0,80.0,9,1,133836,215248.0,1.0,0.0
b0e3806f-440f-4069-b66b-31c56c977a28,aff526d0-cd70-42e0-9e6a-7db4def77aac,Fully Paid,325908,Short Term,723.0,1594974.0,10+ years,Rent,Debt Consolidation,24988.04,24.0,2.0,10,0,132449,199958.0,0.0,0.0
078b60f7-5128-40f6-99e8-de58e625f495,a28b8613-1a56-4488-b144-17a0b398d0a0,Fully Paid,212454,Long Term,708.0,1146042.0,7 years,Rent,Debt Consolidation,18403.4,15.6,,9,0,345876,422906.0,0.0,0.0
60ff26ef-48ce-46cb-b61e-d8d705e2b28a,e4537cf8-2331-47a9-abd6-da0b0b9291ff,Charged Off,518188,Short Term,739.0,1771427.0,5 years,Rent,Other,13580.82,8.6,,6,0,164046,366718.0,0.0,0.0
deb68c95-fa3c-440a-8e11-2694489881ef,f8da8e12-26a0-45cf-80ca-676853f30166,Fully Paid,443388,Long Term,746.0,1914630.0,6 years,Home Mortgage,Home Improvements,8057.33,16.9,,10,0,309396,1017764.0,0.0,0.0
d7aa6eac-0cbe-4e1a-a8a7-f795259037c9,17512c5b-bdc2-48fa-ac51-0d792ab9378f,Fully Paid,220880,Short Term,734.0,1144560.0,< 1 year,Home Mortgage,Debt Consolidation,17454.54,15.0,,7,0,237975,351032.0,0.0,0.0
2f551b8c-284b-4ace-a94b-1c4bce9a531f,c3bba6dc-9ac5-4840-bc7d-2b00688a6a3f,Charged Off,269566,Long Term,,,2 years,Home Mortgage,Debt Consolidation,12338.98,11.0,,10,0,241661,409090.0,0.0,0.0
d95ff5e0-3c7e-4c2f-b38d-967e1d17cd95,618b8edd-37fb-415f-b577-21e98ff96bf1,Fully Paid,244222,Long Term,,,< 1 year,Rent,Debt Consolidation,14558.56,17.0,36.0,9,0,74100,107118.0,0.0,0.0
2a278cd8-4eec-44b1-96ec-9cee7dcdf686,94f5877e-fc62-43c7-88fa-f63588523b02,Fully Paid,147950,Short Term,724.0,561640.0,< 1 year,Home Mortgage,Buy House,4628.78,13.8,13.0,19,0,64049,192148.0,0.0,0.0
8fdde52c-55a6-4ed3-93a3-3ca0ba4c082f,6497be8e-a24b-46fd-97e0-6e8a38f87414,Charged Off,179520,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,11474.48,16.0,74.0,15,0,208468,791428.0,0.0,0.0
5bfaf281-3127-41d4-910a-55621f105314,7449f733-a222-4212-bd3f-25d4b7d5f3d1,Fully Paid,86152,Short Term,727.0,930050.0,6 years,Home Mortgage,Debt Consolidation,15035.84,22.6,,10,1,115406,183062.0,1.0,0.0
cf4b5a4e-153b-4f9b-9c5b-8c62e546deff,dc57e9bc-7f76-4b49-bdc4-6f71d040bd3d,Fully Paid,426668,Long Term,606.0,1151514.0,< 1 year,Own Home,Business Loan,14873.77,8.9,8.0,8,0,182628,244464.0,0.0,0.0
7831bc31-2b99-46c4-a44f-cf60b5b324d1,94b36408-6348-438b-bf41-09a4a1553d2d,Charged Off,391732,Short Term,,,8 years,Rent,Debt Consolidation,17723.58,20.2,33.0,8,0,742140,912208.0,0.0,0.0
8ead691e-608a-4704-87d5-fa6a2e083d54,f305b539-8d1d-42f2-a265-31584c601406,Charged Off,216106,Short Term,743.0,1026513.0,8 years,Rent,Business Loan,20187.88,17.8,,10,0,232503,330704.0,0.0,0.0
46d1474d-a8ac-4f02-9ffa-a2689324aa5b,12aff6d9-d40e-420d-be1b-ed175ad56efd,Fully Paid,397584,Long Term,,,2 years,Home Mortgage,Debt Consolidation,8655.83,33.0,9.0,8,0,446804,623304.0,0.0,0.0
ce0c34df-c7f0-4505-88af-3b0407e148f0,17238bf3-b1ac-44c6-91e8-bf91935f8f85,Fully Paid,608124,Short Term,,,< 1 year,Rent,Debt Consolidation,43507.91,11.9,,19,0,26885,97856.0,0.0,0.0
76bd4fb0-1538-4334-a424-6db1ca17e9a1,1afa9b6f-a8c6-4fa3-bf14-4c90b9eb8dab,Charged Off,87472,Short Term,736.0,661010.0,1 year,Rent,other,3211.38,14.7,0.0,7,0,22439,865964.0,,0.0
164143da-9f36-4974-a585-e1aa5e80baf8,c1f6f3c5-2731-4a26-8a11-c340d41790bd,Fully Paid,430144,Short Term,,,7 years,Own Home,Debt Consolidation,8003.75,16.9,28.0,7,0,372001,728838.0,0.0,0.0
56083c94-6dbf-417b-9bc6-31a9c903f7ce,510e956f-8d27-4eae-9af0-e8bb9776319e,Fully Paid,172436,Short Term,,,7 years,Home Mortgage,Debt Consolidation,10561.53,15.0,,11,1,124830,431442.0,1.0,0.0
e52233d8-53ad-42cf-8322-bbc3d0b20e89,8e3b4e51-e0dd-40f0-98c5-3f7a156e75f4,Charged Off,190762,Short Term,738.0,580336.0,10+ years,Home Mortgage,Debt Consolidation,5658.39,43.5,,11,0,213902,417670.0,0.0,0.0
a868929d-6b03-4d32-97fc-4b47e824a21d,febfe82c-fd6c-495a-8461-ea09c0773178,Fully Paid,262944,Short Term,742.0,946200.0,1 year,Own Home,Home Improvements,11275.55,15.7,11.0,12,0,85177,313104.0,0.0,0.0
1f30deb2-9949-449e-920e-21ae30b793c1,1f6c942f-398f-435c-8ea2-2560cb861c11,Fully Paid,435072,Short Term,742.0,1221168.0,10+ years,Home Mortgage,Debt Consolidation,6797.82,15.8,58.0,12,0,226936,648802.0,0.0,0.0
1e5e1016-b161-4e3a-8039-32b57171a8f5,3a2c314e-db09-48ee-8d29-e8a882db9a63,Charged Off,220770,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,31669.39,18.1,33.0,14,0,530271,658086.0,0.0,0.0
6fd60d35-cc54-4144-946f-1c1e224a33fe,089624fd-955c-4199-9a46-6eded2000943,Charged Off,282370,Short Term,716.0,930810.0,10+ years,Home Mortgage,Debt Consolidation,20090.03,21.5,,12,0,302461,402996.0,0.0,0.0
3fa53289-7bfd-438c-9ead-5258e6ddeead,1c9ac80b-26e8-4973-bdcc-d9dc1fb98ba6,Fully Paid,99999999,Long Term,735.0,1308587.0,2 years,Home Mortgage,Home Improvements,9399.87,21.7,48.0,8,0,63650,199210.0,0.0,0.0
8bccc811-96df-455e-9e21-cb9fb69a681b,5e073580-c883-408a-bdd6-b9896ce84b02,Fully Paid,146454,Short Term,734.0,413934.0,< 1 year,Rent,Debt Consolidation,3697.78,11.9,,5,0,129333,188364.0,0.0,0.0
dff16abc-141b-4302-9f42-c1407fbd343a,4453786b-7755-4006-a4d6-46813c058fb0,Charged Off,172436,Short Term,7330.0,1196487.0,4 years,Rent,Debt Consolidation,16950.28,21.5,,10,0,131328,248094.0,0.0,0.0
cd6cb65b-10a1-43b8-a83d-569184b35ae7,0007b08c-a4ba-436d-af3e-d91745216fd8,Fully Paid,360800,Short Term,749.0,1850125.0,10+ years,Own Home,Home Improvements,3376.49,20.9,,14,0,53314,2058078.0,0.0,0.0
0fe8b6d0-f17f-4669-9899-9a4f85255953,4c15a673-b84e-4848-a60a-88b4ef040921,Fully Paid,216348,Short Term,672.0,934249.0,9 years,Rent,Debt Consolidation,28961.89,11.9,24.0,11,0,46987,177210.0,0.0,0.0
b94577dd-1e72-4291-a14b-321ac754fd8c,eb2f0dac-e4dd-4559-ae69-4ee96dfc6f42,Charged Off,757152,Long Term,682.0,2522174.0,2 years,Rent,Debt Consolidation,21438.46,13.9,15.0,16,0,209988,504482.0,0.0,0.0
39daf95b-6085-4321-8914-bae4e2d6f2c2,73011c00-764b-4211-b000-427aff86e326,Charged Off,456192,Long Term,,,6 years,Rent,Debt Consolidation,19875.14,13.1,,13,0,270712,594792.0,0.0,0.0
e91bc5a9-a16a-4e0c-bb89-40796b67e7e6,d256d8fc-207f-4013-bde6-86e065d28ab7,Fully Paid,175340,Short Term,697.0,2172916.0,8 years,Rent,Buy House,30963.92,29.4,6.0,7,0,83277,309078.0,0.0,0.0
7da47527-a948-4afe-b811-e8c19dd4c978,84e51024-5719-418e-a87f-a6348d9cc378,Fully Paid,215402,Long Term,,,3 years,Home Mortgage,Business Loan,13394.05,9.0,31.0,9,0,32566,369776.0,0.0,0.0
c609dcaf-91da-4577-8ad1-bb758bea3571,8f4122c8-8da6-4dba-ac56-b09558c53553,Fully Paid,155760,Short Term,700.0,1475939.0,10+ years,Rent,Medical Bills,23860.96,23.1,,11,0,242630,465146.0,0.0,0.0
a2f98dc1-f195-42db-a4ef-035ac28b197e,9542573c-a31c-4d91-92b1-4bf48eb86cc1,Charged Off,515966,Short Term,,,9 years,Home Mortgage,Debt Consolidation,18218.72,17.8,,17,0,577619,881166.0,0.0,0.0
3507c74c-19d9-43dc-a54f-4b0a96538903,c63e70ef-2b73-438a-b56b-1b01f4049996,Fully Paid,151690,Short Term,747.0,2058650.0,5 years,Rent,Debt Consolidation,16829.44,13.0,,9,0,213465,513854.0,0.0,0.0
a344f988-6aa9-4d6b-a675-a451f4e5c8d2,b056190f-656c-4d75-bdd2-fe3beaa9e817,Fully Paid,338228,Long Term,711.0,1402067.0,10+ years,Home Mortgage,Debt Consolidation,32831.62,31.0,,18,0,589342,1122330.0,0.0,0.0
ece6e417-d24c-40b3-9054-a1e73c01cf21,8170a383-5816-46e2-883c-469785d9b1ae,Charged Off,215908,Short Term,740.0,1118796.0,10+ years,Home Mortgage,Debt Consolidation,12586.55,17.9,12.0,11,0,212268,442860.0,0.0,0.0
c27af4f8-d8a3-4fbc-9456-f7ac15e87297,1d8e4866-092b-4698-a560-25ecab08c7c0,Fully Paid,242176,Long Term,714.0,1719063.0,< 1 year,Own Home,Debt Consolidation,18193.45,22.3,11.0,12,0,120232,201190.0,0.0,0.0
e17c3fc1-15c0-4504-8c8b-23fc0b7801cd,109e569d-e723-444e-be97-361bf72d3df5,Charged Off,395164,Long Term,724.0,1261258.0,5 years,Home Mortgage,Debt Consolidation,21966.66,23.4,5.0,16,0,1621517,3464120.0,0.0,0.0
cc9b6931-96cd-44d6-9c98-056024e1cc49,45eb33cd-311b-4cc2-9d16-bac3bffc58d3,Fully Paid,384736,Long Term,689.0,911354.0,7 years,Rent,Debt Consolidation,15948.79,13.6,72.0,8,0,198493,441980.0,0.0,0.0
71fb35df-141a-4992-827e-212925f0a719,f5f64ba7-c323-46ca-93d5-2e65da4dc1cb,Charged Off,163174,Short Term,735.0,563673.0,10+ years,Rent,major_purchase,1465.47,18.4,,3,0,26296,251724.0,0.0,0.0
8c628b06-a580-41a2-aa58-1e6ba9d02637,3b9ac237-642c-4567-b144-45303dbadb99,Fully Paid,99999999,Short Term,698.0,969475.0,< 1 year,Own Home,Debt Consolidation,18016.18,19.6,51.0,12,0,195719,238040.0,0.0,0.0
1895ba65-b0f2-49f0-805e-1a81e0afd441,4f4152d1-fc13-437b-a2e9-247aea538740,Fully Paid,167640,Short Term,691.0,764484.0,4 years,Rent,Debt Consolidation,9046.28,10.9,,6,1,61408,81928.0,0.0,0.0
30cf2844-428e-49c4-8252-2ec5f8d4e700,7a320af4-305b-480b-814f-3dc01d61b277,Charged Off,763378,Long Term,6690.0,1318562.0,7 years,Own Home,Home Improvements,6384.19,14.9,43.0,11,0,232503,488576.0,0.0,0.0
aaee10ca-4e7e-415e-a1e5-a0580bc4d823,32e47d94-6c5b-4dd7-9f4b-c6ead7c78748,Fully Paid,32538,Short Term,735.0,1404917.0,10+ years,Own Home,Debt Consolidation,14634.37,34.0,,6,0,177821,314358.0,0.0,0.0
b2a76a5d-1945-4b22-9328-cc04a2630943,a13f54e4-cd7a-41c3-9acc-8114513d22c9,Fully Paid,260700,Short Term,701.0,1313375.0,10+ years,Rent,other,23202.99,25.4,67.0,11,1,151088,312972.0,1.0,0.0
c11e422d-11b5-4a43-84da-8b6d4967c857,61b55b27-1b8e-418e-916e-fc6adf1f182e,Fully Paid,99999999,Short Term,738.0,1728468.0,10+ years,Home Mortgage,Debt Consolidation,21893.89,18.8,,15,0,459116,798226.0,0.0,0.0
4fd6b2c5-2b4c-4091-bec0-1fbb8394e1d6,dfcfe540-5497-4201-ad9a-2741e92d5c10,Fully Paid,294074,Short Term,708.0,747004.0,5 years,Rent,Debt Consolidation,6909.73,17.0,,13,0,224390,574794.0,0.0,0.0
c337aef6-5827-40dd-94f9-30c4efe6490a,42ac9579-5b41-4534-ae56-4674aca839bd,Fully Paid,605308,Short Term,746.0,2083521.0,< 1 year,Rent,Debt Consolidation,39586.88,17.7,66.0,8,0,148181,261140.0,0.0,0.0
c0dd17f9-6633-473d-a13a-fef41d4a8a1d,9272e24c-f4f4-4f5e-b429-4915087926dc,Charged Off,160446,Short Term,735.0,554268.0,< 1 year,Rent,Debt Consolidation,8119.84,13.3,82.0,8,0,138206,198286.0,0.0,0.0
a1ff817d-a244-4c6c-8373-9f6236285016,0b4adeee-c698-466b-9020-14ef87fbcd39,Fully Paid,392128,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,49229.57,15.3,,10,0,218766,479754.0,0.0,0.0
8ddecabb-b926-4198-a6ee-9cfbfead675e,6373dc0d-3d78-4d1d-9afa-0b353a0406b1,Fully Paid,497706,Short Term,741.0,1095825.0,9 years,Rent,Debt Consolidation,23651.58,27.0,,6,0,167485,216700.0,0.0,0.0
7ef97632-7423-45c8-9ca3-404773fab39d,53c393b6-cb6f-4ccc-a0a7-512c20b35df0,Charged Off,305866,Long Term,646.0,662435.0,9 years,Rent,Debt Consolidation,17830.55,15.7,,6,0,449635,587620.0,0.0,0.0
24169d51-456a-4a90-a471-4a41fd610795,f5b9f9db-4564-4aa6-bc8c-eb9cf7685c23,Fully Paid,99999999,Long Term,729.0,1281493.0,10+ years,Rent,Debt Consolidation,13989.51,17.0,75.0,12,0,316445,653136.0,0.0,0.0
1081a147-2be4-4117-a299-5a7f53fc0def,513ec0bc-6843-410d-9d38-d8e53937c443,Fully Paid,349602,Short Term,680.0,1153737.0,7 years,Rent,Debt Consolidation,29516.31,11.6,,11,0,270655,327492.0,0.0,0.0
93cfc243-f067-43a5-8350-926362772339,9a146c65-1c8f-405a-862e-69c000ad0956,Fully Paid,514294,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,30133.05,17.5,43.0,10,0,386365,524480.0,0.0,0.0
9dc6d2d4-601d-431e-b443-c4323ea8c5d3,74082a34-6b2f-4d33-9eb5-c735d84fd1a4,Charged Off,370150,Long Term,7400.0,1805000.0,2 years,Home Mortgage,Debt Consolidation,28579.23,18.9,,14,0,552786,1242846.0,0.0,0.0
e9b34bbd-a2ce-488d-ad20-a547f4c6a731,7d57a7c7-d98c-49b7-ac9a-1bafcb036976,Fully Paid,312620,Short Term,742.0,867825.0,7 years,Rent,Debt Consolidation,6848.74,28.5,,7,0,210881,321706.0,0.0,0.0
dccc3479-be41-4948-92da-e5bee1926b40,d3ffe0e3-cd87-4df2-93f8-6428ae178efa,Fully Paid,312598,Short Term,744.0,2352542.0,10+ years,Home Mortgage,Debt Consolidation,15448.33,23.9,,3,0,820420,0.0,0.0,0.0
9d1f520d-333c-4e94-89af-6b18e52a38d0,274979e3-058f-4ff8-b076-7023813dd0b7,Charged Off,296538,Short Term,,,< 1 year,Rent,Debt Consolidation,24601.2,21.3,15.0,12,0,520334,1229558.0,0.0,0.0
81d007ac-ad1b-405b-a772-a82b18c20a86,e8136e27-6366-4227-b921-bbc957e6371d,Fully Paid,303336,Short Term,706.0,1393517.0,1 year,Home Mortgage,Debt Consolidation,26592.78,12.1,,11,1,173527,279048.0,1.0,0.0
f52f1341-885c-4e41-a899-6620ef80255c,3750473a-4d80-47ac-9d5c-ace0cc405c0c,Fully Paid,99999999,Short Term,749.0,1781364.0,10+ years,Home Mortgage,Debt Consolidation,28947.07,30.5,9.0,17,0,457064,938344.0,0.0,0.0
2a685e82-6e66-4577-82eb-681cb792e226,5f18fe6d-9017-4c15-958e-285a21214037,Fully Paid,314226,Short Term,724.0,1319227.0,2 years,Home Mortgage,Debt Consolidation,28473.21,13.5,23.0,16,0,733989,1281852.0,0.0,0.0
f726fa43-6115-4386-9469-828fd33aff61,83dbd37b-f07a-4f54-9aa0-132861a7601e,Fully Paid,686400,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,41199.6,32.5,,17,0,852530,1838276.0,0.0,0.0
11b36dd2-59a2-4653-8289-8bedae7fb38a,445bb5b4-c601-4044-8804-1340e824d564,Fully Paid,536866,Long Term,,,9 years,Home Mortgage,Debt Consolidation,46929.62,27.7,37.0,16,0,662549,1080508.0,0.0,0.0
edcabc24-3649-4981-9337-9626afff7d36,99a65a67-0f39-4b55-bd0a-934fd7c26323,Charged Off,535172,Short Term,722.0,1733256.0,3 years,Home Mortgage,Debt Consolidation,28309.81,13.5,80.0,9,0,609957,1041678.0,0.0,0.0
e3e71d60-041f-49e9-b148-df0922e16e9f,5beb6461-ad96-4ed3-aa07-892513d28b9b,Fully Paid,204292,Short Term,723.0,1021497.0,3 years,Home Mortgage,Debt Consolidation,14726.52,5.4,,7,0,153862,301950.0,0.0,0.0
840cf4f4-0166-44cf-a9ef-4a2b99ea91b9,6d373a29-2d5d-4a1d-b216-64e0dc4e2dca,Fully Paid,99999999,Short Term,713.0,1691361.0,1 year,Rent,Debt Consolidation,24454.33,25.5,16.0,14,0,314716,478874.0,0.0,0.0
b03f80c2-f1be-4e0d-b589-3821ee0221b9,e489c61d-147f-4d82-a7fe-38a6c2016365,Fully Paid,223476,Short Term,697.0,1891412.0,10+ years,Home Mortgage,Debt Consolidation,29474.7,17.0,8.0,12,1,209931,353320.0,0.0,0.0
7b7cf73b-bed7-4832-8eba-1ebbe6e69b37,de24e63a-190e-45be-ad7e-1204309054b9,Fully Paid,239162,Short Term,714.0,1081727.0,8 years,Rent,Debt Consolidation,9374.98,6.2,,12,0,57703,269412.0,0.0,0.0
481fcb69-d4c1-47f9-aca0-7e9b616268d3,7095ba5c-285c-4bcd-9dee-4ecd5aff4c45,Charged Off,705980,Long Term,630.0,1409933.0,3 years,Own Home,Debt Consolidation,9751.94,19.5,12.0,6,0,386441,472010.0,0.0,0.0
53fd49cd-9144-4bc8-8f55-2abe6c863290,7a80dc2d-0612-4b38-a587-2a0c673c1756,Fully Paid,612238,Short Term,713.0,2247206.0,10+ years,Rent,Debt Consolidation,40075.18,34.3,,8,1,135831,284416.0,1.0,0.0
5a0df8dc-7375-4bce-9bb0-c9f16e4fb349,eef9624b-28bc-4c9f-81ae-cf0bd3b7d278,Fully Paid,99999999,Short Term,744.0,583623.0,< 1 year,Rent,Debt Consolidation,9337.93,8.0,,14,0,98933,146476.0,0.0,0.0
6fdd3ba3-c51e-4401-88e0-c71e6a911b4f,9d491b7d-54c5-4a3f-bbeb-bd5580d6ea13,Fully Paid,99999999,Short Term,729.0,1361920.0,< 1 year,Home Mortgage,Debt Consolidation,44375.83,18.9,64.0,16,2,131157,595518.0,0.0,0.0
0ced4c4f-a459-4e69-8c92-fe3de8ac08ec,cc2f615c-50b3-4ea9-b1ef-380e5a37ad44,Fully Paid,109472,Long Term,693.0,373597.0,2 years,Rent,Debt Consolidation,3782.71,12.4,,8,0,46873,131406.0,0.0,0.0
27effd71-2147-48a7-a59c-435f67f80052,8b26496a-c3c8-4e61-ae1a-b300c36d7589,Fully Paid,259688,Short Term,704.0,1121418.0,10+ years,Rent,Debt Consolidation,5457.56,13.0,,8,0,183901,370304.0,0.0,0.0
6f56935d-c401-40c6-a397-a3d5e08443b3,629e62b6-de7a-4052-9fb2-1d9d379d92c1,Fully Paid,189354,Short Term,746.0,817703.0,10+ years,Home Mortgage,Debt Consolidation,18943.57,26.5,70.0,13,0,132449,426008.0,0.0,0.0
ece6b4f4-902a-4dd0-95b3-96fe469b920c,a7fff2ea-0679-49c3-b775-35ba164f6bf1,Fully Paid,56210,Short Term,723.0,1164966.0,10+ years,Rent,Debt Consolidation,28347.43,11.2,19.0,15,0,293569,607002.0,0.0,0.0
a3e4ea5a-97c0-4136-82d0-43403deac709,dc5c3aec-24f8-414b-8102-fe0b0ca7205c,Charged Off,542586,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,26940.67,19.9,,25,0,671232,1210594.0,0.0,0.0
9f8edef7-cb7b-490d-9dc0-07a74cf9ed9b,d470299d-a939-44fe-8fb9-858e2d15521b,Charged Off,217052,Short Term,,,4 years,Rent,Debt Consolidation,14073.11,11.1,,6,0,163837,231352.0,0.0,0.0
952e1e08-6b1d-444e-9469-e95fbc7bd6ce,9c0faf80-f341-401a-b3b6-40109e71cf43,Fully Paid,335676,Short Term,702.0,1352876.0,3 years,Home Mortgage,Debt Consolidation,4171.26,20.0,47.0,3,0,426683,565928.0,0.0,0.0
a98c9c1c-c4d9-475b-861f-b8f8aa9f6036,cdf2bc9f-e81a-4d52-ba25-3563d68be124,Fully Paid,200486,Short Term,727.0,1115889.0,10+ years,Home Mortgage,Debt Consolidation,9392.08,25.1,,14,1,119358,318450.0,1.0,0.0
2c76e620-5fcd-4e70-b222-c1be149ba2c9,bdbec902-c91b-462b-b1cf-8a661f0fbb9d,Charged Off,318450,Short Term,705.0,797715.0,7 years,Rent,Debt Consolidation,17416.73,15.0,51.0,11,0,74518,196548.0,0.0,0.0
