Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
0c221248-1d08-4a9b-89c7-57fb185ac0d3,066064a0-41e5-42af-9824-a240adbcd8e6,Fully Paid,324060,Long Term,683,699656,n/a,Own Home,Debt Consolidation,15509.13,22,78,9,0,247646,669966,0,0
f62a85c6-99e8-4d2b-8309-353daedf2b21,a1d70c6b-1a4d-45cf-a8fb-13eb137ce881,Fully Paid,99999999,Short Term,742,1400186,n/a,Home Mortgage,other,25203.12,32.6,NA,24,0,1021231,1504426,0,0
3c156e4b-186f-48a7-b55d-27aef4e40b4c,0df4174c-5242-470f-8f08-819da60b7ecc,Fully Paid,251614,Short Term,,,10+ years,Rent,Debt Consolidation,5009.73,14,63,6,0,237424,356554,0,0
d28a674d-f4f8-42a9-a98b-cc12128c704a,618c7824-626c-49b2-b07c-d8c25eccee0f,Charged Off,412060,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,15418.5,25.5,NA,11,1,270883,472384,1,0
5ee942ff-471b-4be0-8eb6-fc42dcf42955,de4d30d6-70ed-4189-82b2-41a9ab4824bc,Fully Paid,39006,Short Term,717,291992,n/a,Rent,Debt Consolidation,6034.4,22,43,8,1,27512,201630,1,0
d471f0ac-816b-40ff-ba32-f7a807f5444f,ae282cf8-130f-4d22-8165-0183b843543c,Fully Paid,67276,Short Term,,,< 1 year,Rent,other,402.8,17.1,46,16,0,16283,38104,0,0
a46ce3e0-7c31-4d70-8231-123342b0389c,95f14d81-ce05-44d8-9417-7fd20736d7b6,Fully Paid,175010,Short Term,,,4 years,Home Mortgage,Debt Consolidation,23390.33,24,59,10,0,677521,809600,0,0
85da406d-d226-427f-ab0f-463bcc4dac05,39fb4ac1-798f-4646-ae79-c3f2c22acd1c,Charged Off,232760,Short Term,725,654493,10+ years,Home Mortgage,Debt Consolidation,13526.1,20.8,51,17,0,359195,938828,0,0
f5cdc513-90ff-415a-a3eb-20b970556888,5570f76e-5113-460a-a5f8-6cc0b44a9b83,Fully Paid,176528,Short Term,702,1010021,3 years,Home Mortgage,Debt Consolidation,4957.48,18.3,NA,8,0,68096,463782,0,0
9c27cead-5672-4a7b-94c0-1eb14c08b069,575bad5b-ac46-43eb-8e4c-6edff7985a83,Fully Paid,338162,Short Term,695,753692,6 years,Rent,Debt Consolidation,21040.6,19.2,NA,14,0,524533,654478,0,0
3ec19f09-4534-458f-81cd-bc81fc202ac6,38d74813-5774-4e82-95e0-fb3ef557e599,Fully Paid,486002,Long Term,688,1217957,< 1 year,Rent,Debt Consolidation,24866.63,18,NA,12,0,511917,614240,0,0
c7088a6a-b800-4969-9667-ea462d9975ae,9358e279-5801-484b-87cb-ebef567bc122,Fully Paid,46596,Short Term,705,692664,2 years,Rent,Debt Consolidation,10274.44,16.4,NA,11,1,37430,361086,1,0
09737c47-c3f4-478a-aaab-e6febe94057b,6e8cf0e7-979a-4f14-a2fe-ba740d6ba278,Fully Paid,311960,Long Term,702,1393517,10+ years,Home Mortgage,Debt Consolidation,8779.14,13.5,58,14,0,115349,344212,0,0
84f7d3ac-f5a7-406e-a8df-18e4d421a8c6,3b423e5c-b7e1-42f9-9157-487237d1c31b,Fully Paid,71698,Short Term,718,676324,5 years,Home Mortgage,Debt Consolidation,3409.74,16.2,54,6,1,71744,180994,1,0
deebe306-4b24-48ee-8170-71d1a24d0af9,e19b2b24-af9d-4b3a-a17e-8b583dc6e72a,Charged Off,329604,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,14648.05,28.7,46,15,1,644860,968462,1,0
2ba4c2fa-9755-46d2-9b5d-fd9d254e69c2,666cc3ad-65fe-4708-9fd4-75910d6b5ccc,Fully Paid,638660,Long Term,656,1226032,7 years,Home Mortgage,Debt Consolidation,26053.37,20.2,49,10,0,547143,1151876,0,0
f631e84b-63ce-406e-b497-5547fd8ea67b,6706eabd-8728-4cbe-9893-145f3b22be1d,Fully Paid,548174,Short Term,663,3467557,6 years,Own Home,Debt Consolidation,24272.88,14,39,14,0,222300,503734,0,0
98722d22-b79e-4caf-ae0e-45923528b28d,55034780-31c1-40bd-9c2c-e7898d360362,Fully Paid,215974,Short Term,741,1865230,6 years,Home Mortgage,Debt Consolidation,25180.7,22.7,35,10,0,180215,356092,0,0
6c0f9fc7-c005-4602-a58b-28521838534a,c10cd4e0-1805-439b-b062-25a8df63396a,Fully Paid,731852,Long Term,677,1438680,10+ years,Home Mortgage,Debt Consolidation,25057.01,22.4,36,11,2,106324,172172,0,2
4d8336a3-7f4d-4805-8adb-3919cb20d08c,0ec0d182-cf8f-40db-9462-d4b374ea36df,Fully Paid,563750,Short Term,,,< 1 year,Rent,Debt Consolidation,20351.47,14.1,NA,8,0,284867,1110560,0,0
73355945-9099-41cf-b30a-4881d0ddf04c,48558568-496f-437f-b04b-6a99d8390fc3,Fully Paid,21824,Short Term,748,622041,< 1 year,Rent,major_purchase,6163.6,15,NA,6,0,15333,21824,0,0
ec74ba19-c5fa-46fb-b181-6ea7c36b0b44,8147b8dc-d83b-449e-a7ef-8ffa03702f5d,Fully Paid,255662,Short Term,724,763040,3 years,Rent,Debt Consolidation,14561.22,12.5,NA,13,0,273714,395208,0,0
6b65f9f7-4bf7-4836-8493-da8a4942983d,15f9a4a2-d071-49f9-bef7-0a7b41e28d24,Fully Paid,99999999,Short Term,744,1107396,3 years,Home Mortgage,Debt Consolidation,7714.95,10.4,26,6,1,101878,165924,1,0
b22a78a2-3a54-4332-9262-26953a6607cb,d65533b4-2903-440e-8934-dbdf0e26fc88,Fully Paid,467324,Long Term,723,1326086,10+ years,Home Mortgage,Debt Consolidation,12266.21,14.4,NA,7,0,410761,750178,0,0
3207ac19-8475-4041-98d5-ea0397614050,5bad259c-eb19-49f6-acf8-b4fe2f24b700,Charged Off,80234,Short Term,730,461928,< 1 year,Rent,Debt Consolidation,7660.23,8,NA,12,0,47994,66880,0,0
9f153e33-853e-4ea2-9039-ca09fccef25c,a9742d60-56a6-4ab0-b3d9-b463eab995eb,Fully Paid,377674,Short Term,737,753084,9 years,Home Mortgage,Debt Consolidation,14873.39,17.1,NA,16,0,378670,2149312,0,0
ff60fadd-93f0-4d6b-b145-952a940ad3ea,17baf7de-35aa-4755-90d7-fffc1eaeff3a,Fully Paid,112508,Short Term,746,2055515,10+ years,Home Mortgage,Other,5549.9,20.3,NA,10,0,0,0,0,0
13c34f9c-8546-480a-86b9-69f83568b37c,93774e00-bedb-4ce4-8582-9cb01c10b702,Fully Paid,355124,Long Term,701,1533528,5 years,Rent,Debt Consolidation,22747.37,14.1,53,16,1,215308,951544,1,0
8342e0e4-abea-4aa3-8e5e-c50e993bfd70,1042c873-8a49-420f-b62a-08dfcc71cb5e,Fully Paid,761222,Long Term,678,3287095,1 year,Home Mortgage,Debt Consolidation,48758.56,28.4,NA,24,0,1740609,2883320,0,0
af749f53-ad31-47ce-ab7e-41a681ef2291,a58b1f58-8799-4537-a014-14706d0abb55,Charged Off,135124,Short Term,737,583509,10+ years,Own Home,Home Improvements,11816.1,25.6,NA,17,0,229444,326348,0,0
080b4c37-63ab-40cf-829f-7256e7cf413d,d0a63fa7-5d32-4775-890a-8cd2e92faf24,Fully Paid,66550,Short Term,745,1245374,10+ years,Home Mortgage,Home Improvements,31756.98,14.8,NA,14,0,265164,864886,0,0
c0f12c56-0bf4-4d27-910c-cf012ab67f4c,7f9d9c68-622f-43bf-a2a6-54dff3c1836f,Charged Off,129668,Short Term,744,466602,n/a,Rent,Debt Consolidation,10887.19,23.4,NA,9,0,129789,198770,0,0
89a7b635-b11d-42bc-8ff8-2c363d5731de,c5c7c00f-e785-4221-8204-e1959e5e6982,Fully Paid,216106,Short Term,742,1343794,10+ years,Rent,Debt Consolidation,23202.8,21.5,25,10,0,316160,527494,0,0
5c0d160d-798c-4139-b101-d7d2033a219c,957f81ed-be3c-4d28-8786-8de65160c78d,Fully Paid,443960,Long Term,638,3163215,4 years,Home Mortgage,other,67218.39,15.5,8,17,0,120726,170874,0,0
b2710378-c7ec-4f23-a673-915db745c9d8,c5d1ed0a-01b1-465f-bc67-93ad442e9ecf,Charged Off,128986,Short Term,747,1142622,< 1 year,Own Home,Debt Consolidation,16472.81,11.4,NA,10,0,28994,107910,0,0
2a52ff8e-88ba-4130-a5d1-3b538ba24527,47ffb722-c5ef-428c-a9e9-697e9b89b36c,Fully Paid,554906,Long Term,596,3833820,7 years,Rent,Debt Consolidation,30510.96,45.3,NA,29,0,568936,1438360,0,0
0265d098-d3b9-4f38-bf94-494d7a0d9edd,e2e48aed-a63a-4e86-b726-eeaac2163064,Fully Paid,624250,Long Term,702,2672540,9 years,Home Mortgage,Debt Consolidation,23384.63,29,NA,15,0,495216,864864,0,0
806404c4-9787-4054-b5b3-35ab98b947c2,187eb9b2-aaec-4360-8a20-195d00a39cb8,Fully Paid,99999999,Short Term,734,456589,2 years,Own Home,Educational Expenses,4489.89,19.6,NA,8,0,2907,13222,0,0
f06b745f-eefc-42e4-94cf-83500688aa22,26877bff-3569-4024-a7e2-af24ae637977,Fully Paid,99999999,Short Term,747,2157906,4 years,Home Mortgage,Other,11149.2,36,74,18,0,257526,1192730,0,0
124c87b2-a833-43bc-8498-1b61088af08a,22435cfd-b071-455f-901a-dd2a9d3eda3c,Charged Off,366014,Long Term,726,1072493,< 1 year,Home Mortgage,Debt Consolidation,21271.07,15,NA,16,0,156997,646932,0,0
d186edf9-aa9a-4d94-a037-366a1bd5e2cf,47110b7f-da2c-4574-a1cf-dd1ea84ce804,Fully Paid,334290,Short Term,,,< 1 year,Rent,Other,10826.39,15.4,NA,12,0,0,0,0,0
77d9b695-7d04-4aa7-a98c-cb840ec2002e,cd02c9c2-4702-4252-9e7c-5e7577942a3a,Fully Paid,154594,Short Term,,,10+ years,Own Home,Debt Consolidation,10075.51,12.7,NA,7,0,97280,255420,0,0
bf6ff477-ae04-4124-9996-ecc2af00e242,54d8a404-711d-44dd-8226-cd94ac5afe1f,Fully Paid,661188,Long Term,690,5139234,10+ years,Rent,Buy House,31434.93,29.3,3,16,0,275424,791362,0,0
40c359a1-d9bf-43f7-a572-bd9d5b426e6d,31ab777c-c885-45fb-a0d4-471a6a144d69,Fully Paid,501138,Long Term,713,1518632,9 years,Home Mortgage,Debt Consolidation,14679.97,13.5,NA,8,0,584155,1184568,0,0
bc4e1285-f4a7-458d-b47b-827a47ae3e50,3b501624-1455-4427-96f4-2b92411e9652,Fully Paid,555170,Long Term,684,1150716,5 years,Home Mortgage,Debt Consolidation,23014.32,32.3,NA,11,0,172691,333256,0,0
56ef7189-4b8e-4a11-a665-3b002c013e1c,8cb62404-9df4-4102-ae2a-78a19389f9bc,Fully Paid,51414,Short Term,744,386118,4 years,Rent,Debt Consolidation,6885.79,28.8,29,7,0,27360,94006,0,0
a557bb39-6009-496a-8076-13345c2d655c,09551bce-da2c-4512-b811-6c32a07c11c8,Fully Paid,263714,Long Term,717,4744775,8 years,Home Mortgage,Debt Consolidation,72357.89,34.5,55,10,0,594738,760078,0,0
2b57ad62-6d10-4a3f-a4c0-50f51c34fb81,ad04e26e-bc99-4680-967a-a19f809993c6,Fully Paid,327294,Short Term,738,1224873,2 years,Home Mortgage,Home Improvements,19189.62,11.3,NA,8,0,127775,294734,0,0
28f4855e-bb5a-4e94-8645-f4a4fa9fad50,a8215401-eadb-488c-9775-578794150174,Fully Paid,195096,Short Term,717,664468,9 years,Rent,Debt Consolidation,14950.53,28.6,NA,15,0,179094,296670,0,0
4914ea8e-368d-463c-9f84-9c421e4e7795,0c03bf72-7ce6-4ba9-a929-e4103da5dba5,Fully Paid,212256,Short Term,727,907212,4 years,Rent,Debt Consolidation,20261.22,14.1,NA,6,0,265164,348898,0,0
f6dba095-0240-4889-9c89-8fb9b76aa794,34d7bc55-4b3e-4587-8c80-dce023c9be6c,Fully Paid,99999999,Short Term,738,1147524,< 1 year,Home Mortgage,Debt Consolidation,27731.83,11.4,3,16,0,143488,433752,0,0
34dfead6-70c8-4e4c-9342-2329bbc3a395,9b904ba2-1fd1-4b7f-94d6-018682203871,Fully Paid,120274,Short Term,747,779095,10+ years,Home Mortgage,Debt Consolidation,13504.25,16.5,NA,14,0,308693,981948,0,0
fc2e35d8-dac0-4387-a99c-aee459419ad0,839feba9-0007-417c-917e-802af3aac580,Fully Paid,218878,Short Term,747,1058642,2 years,Own Home,Home Improvements,11115.76,16.2,NA,9,0,15086,356466,0,0
1218409a-5539-4380-a0d8-5651bf15666e,71cf355b-6a1d-450d-8e0e-c9dbf4e945c5,Fully Paid,197032,Short Term,,,7 years,Home Mortgage,Debt Consolidation,22156.09,16.5,20,19,0,210463,476872,0,0
ca4c226c-7895-4c66-b824-9a39885e0f61,0c006a8d-9e9d-4e10-abd8-a213d7766b8c,Charged Off,186362,Short Term,708,492328,< 1 year,Own Home,Debt Consolidation,8492.62,17.3,NA,8,0,221255,326766,0,0
f11e0912-e1da-4105-b028-87e9432dc3e0,4dc21984-2dc1-492c-bd1f-c0bb2bc51f0e,Fully Paid,233508,Short Term,,,3 years,Own Home,Debt Consolidation,6644.49,14.4,NA,12,0,213731,966724,0,0
e5bc21b0-f4d9-4fb8-8962-33fa85c5415b,4cfb59ad-828c-42d2-9ba7-cf242f2845bc,Fully Paid,35816,Short Term,720,1198501,1 year,Rent,other,20074.83,13.5,NA,13,0,413098,501380,0,0
944fc9ad-6c60-48f8-b951-0f89718547df,9e673c26-e703-48cb-81a6-a6756684a219,Fully Paid,99999999,Short Term,657,929518,9 years,Rent,Debt Consolidation,12548.55,16.9,NA,18,0,263549,521642,0,0
19a948f3-dc77-40ff-bfd4-e0d3a22f746d,32b9f205-1f85-4fc9-ace0-8e0e52ee309d,Fully Paid,693660,Long Term,673,2957863,10+ years,Home Mortgage,Debt Consolidation,55460.05,21.3,37,22,0,350151,630542,0,0
a52d20e1-7d03-4fdc-a255-dd32e3ca56d5,f751cace-c532-4677-998d-a9d74a8d9806,Charged Off,48268,Short Term,720,217911,< 1 year,Own Home,other,4013.18,7.4,29,6,0,71782,138292,0,0
bda83e17-ae59-4135-b3fd-afa0c26930dd,27e215bd-7daf-40ce-ace8-5b5568e62eed,Fully Paid,786940,Short Term,,,1 year,Home Mortgage,Debt Consolidation,36821.43,33,NA,19,0,1061967,1779514,0,0
65d214ef-4659-4429-8a81-93acd3a96893,51015fd2-7eaa-4996-bddc-2a99b3cf9dbe,Charged Off,142912,Short Term,,,2 years,Rent,Debt Consolidation,6147.64,9.5,37,7,0,123291,301158,0,0
fd1ea2b3-b1e1-49b3-81ed-2a8c5c1626a6,8d74cf56-941a-41b4-bb8b-5bda59397a1a,Charged Off,107360,Short Term,,,n/a,Own Home,Home Improvements,8793.58,16.7,NA,12,0,94943,488576,0,0
66360ea7-1b4e-4475-bf23-55bc7715aa87,cdaade7b-fce4-430c-96ab-cc072212088c,Charged Off,317152,Short Term,713,972990,10+ years,Home Mortgage,other,18567.94,12.4,NA,7,0,484234,797588,0,0
1f8b8ef4-9c7c-4491-8dd8-d26dd564217b,bd4174b5-b81c-48d5-84a2-efce7273360e,Charged Off,386408,Long Term,709,1019711,6 years,Rent,Debt Consolidation,19289.56,23.5,72,8,2,429419,798116,0,0
4d3eb8da-0403-495d-86a6-e13ae6ec6a8e,07693021-ce94-437a-a82f-2b8483a769ce,Fully Paid,152746,Short Term,699,1225006,3 years,Home Mortgage,Debt Consolidation,10718.66,13.8,NA,12,1,103968,159258,1,0
c8b9b690-cbc5-477c-b163-fb744af2b8dd,06eadc94-9408-4b48-9520-38864489871f,Fully Paid,264748,Short Term,744,1238458,< 1 year,Rent,Debt Consolidation,11971.71,11.8,44,10,0,275443,540584,0,0
0671d136-c9c6-4813-aeea-4442ac6cb31b,70ced9d2-7718-4201-a94b-1a1067142ffb,Charged Off,325248,Long Term,,,10+ years,Rent,other,14561.98,26.9,53,23,0,452219,1407604,0,0
6b7e065a-9950-4422-842b-1e5c5046b299,8b7827e2-15a3-451c-8f4f-17858c5e81fc,Fully Paid,313456,Short Term,710,932482,10+ years,Home Mortgage,Debt Consolidation,20980.75,17.9,34,7,0,527554,725494,0,0
8b23f72d-8fe8-4f86-b0f9-66bba581e64d,25410b76-2896-48b4-ae77-a1e30c7f2089,Fully Paid,130064,Short Term,738,936130,10+ years,Home Mortgage,Home Improvements,11389.55,25.9,77,8,1,53656,119262,1,0
d842f210-bcc8-4bb7-8449-fef68414cf79,a5ab2a03-4e66-4a0b-ba2e-b77cee28cb93,Fully Paid,43626,Short Term,696,1676465,7 years,Home Mortgage,other,19418.95,11.3,NA,12,0,212553,318384,0,0
fd55eae8-3cb9-4666-a4b3-e3859c479316,1cc6e22c-5007-408e-ad2d-eed48279474a,Fully Paid,108174,Short Term,750,1603144,10+ years,Own Home,Debt Consolidation,10580.72,37.8,NA,7,0,35017,737154,0,0
0b05708b-5e88-4d5b-a134-eb70f674656e,4c5b171c-40d9-4cb9-beab-27bbc3bce9d3,Fully Paid,445192,Long Term,707,1230345,10+ years,Home Mortgage,Debt Consolidation,18250.07,21.2,NA,20,0,226879,788898,0,0
0b437e0d-e562-47e4-92b1-064f7548df6a,84f6332f-91a2-47d0-9212-09c33c60ec63,Fully Paid,331562,Short Term,,,5 years,Home Mortgage,Debt Consolidation,17562.08,12.6,5,17,0,344014,543422,0,0
181f3567-7f2f-43c3-9778-3c7509e0ef93,45809eb7-4537-40bd-84aa-820f7ab277c7,Fully Paid,219758,Short Term,708,873031,2 years,Home Mortgage,Debt Consolidation,17751.7,19.2,23,8,0,76114,98912,0,0
44baae9a-51f5-474b-8165-8c4d007824c6,3b4fc8db-2218-4c9d-9824-ca06626e0211,Charged Off,127952,Long Term,733,1222536,6 years,Home Mortgage,Debt Consolidation,16076.28,22.1,58,8,0,92169,268136,0,0
ea0d7850-367b-41af-994f-a5f1d23a258c,a2e3645c-dac6-4f31-8e42-99d76e20aa78,Fully Paid,699006,Long Term,707,1886510,< 1 year,Rent,Debt Consolidation,16349.88,15.4,NA,6,0,18411,204996,0,0
8e18adcb-6c48-4100-831f-1ecd02cc9e0f,f4c5fe16-e3e8-43cb-8253-1d28c25770e7,Fully Paid,191092,Short Term,728,1875490,10+ years,Home Mortgage,Debt Consolidation,20161.47,15.6,14,12,0,231914,568942,0,0
80993df0-72f2-4a88-b9ae-5c7b9dbb5690,f0a14b11-fba2-4ebc-a49a-09a27fb0cc40,Fully Paid,66484,Short Term,,,n/a,Rent,Debt Consolidation,2795.28,29.1,37,11,1,81529,166188,1,0
12b19ba7-f6d9-44b3-be79-8a683d79103f,2bd2c7ac-7a04-472a-940f-e8a64ad63160,Fully Paid,129976,Short Term,719,561222,10+ years,Rent,Business Loan,10008.44,21.1,NA,6,0,117401,142934,0,0
931d398e-752f-4000-acca-939ad83b300a,c5512d92-3712-40a6-b1f5-f196403e503d,Fully Paid,536492,Long Term,720,1061834,10+ years,Rent,Debt Consolidation,14069.12,19.4,NA,7,0,629603,1347544,0,0
f8773f4a-1eff-4309-aef0-d7aef45773f0,465a6349-38d8-477c-a51f-46f78153fbfa,Fully Paid,99999999,Short Term,745,2873370,10+ years,Rent,Debt Consolidation,24184.15,25.5,NA,9,0,844702,1142592,0,0
bb51c5ae-a4dc-4836-9bb8-13d4f2eae77f,4c394e3d-b54a-499c-8dae-243317a60720,Fully Paid,262460,Long Term,696,793364,10+ years,Rent,Debt Consolidation,18049.24,14,9,25,0,197220,542432,0,0
43da398c-2f0f-4cda-9a83-6972a590e29d,20fd9020-9463-43b8-9c22-194bbebf101f,Fully Paid,270226,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,26717.23,33.5,22,11,0,635398,913946,0,0
9d7206fe-4551-4500-a051-897e0d550fa9,a78200ed-9a91-4667-9647-47cfe8041150,Fully Paid,173712,Short Term,723,656355,3 years,Rent,Debt Consolidation,11978.55,12.5,27,9,0,124051,271524,0,0
76817d2c-4dd9-4d3a-83fa-a6d6ac192ca9,02a92d8a-0508-40eb-9bb5-a9c6fc1019cd,Fully Paid,453530,Long Term,667,1506472,1 year,Rent,Debt Consolidation,16571.23,18.7,50,12,0,353875,628430,0,0
1d6f6777-8c37-4475-b808-8a48a0d1e408,d4bf240e-2751-441f-914d-0a49e112a7c9,Charged Off,226512,Short Term,,,10+ years,Own Home,Debt Consolidation,10180.77,14,80,6,3,45068,109648,0,0
3b8a134b-963c-4331-9588-8c0b4311b021,608611e2-f6f2-4516-9b0f-80cee808c05d,Fully Paid,538450,Long Term,692,1860100,9 years,Home Mortgage,Debt Consolidation,34876.97,14.4,28,13,0,222490,417538,0,0
71dbb036-d133-4611-b387-a1ba62cd5ae5,b8720b8a-10df-4c9c-b499-021a8cb9dd5d,Fully Paid,234102,Long Term,715,1097516,10+ years,Home Mortgage,Home Improvements,20121,18.4,67,12,1,469015,767052,1,0
2da623d4-fee7-4be4-9863-303f1a4f059e,c99be92d-e51f-4bec-9cd9-8732c7dfa298,Fully Paid,155078,Short Term,745,1626305,n/a,Home Mortgage,Debt Consolidation,30357.82,28.2,NA,11,1,98496,349844,1,0
2b2bac14-29ab-40cf-9879-87a6d7d366f0,1a38d11c-9698-4695-9070-f8d818a9c6dd,Fully Paid,198484,Short Term,743,952280,8 years,Home Mortgage,Debt Consolidation,15633.2,17,18,15,0,277856,744744,0,0
258be36a-d8c7-4e2e-a72d-e8c18e69fd7b,9df45839-070a-4ca9-8823-fad775d80f7e,Fully Paid,120472,Short Term,711,677502,< 1 year,Own Home,Debt Consolidation,8638.16,8.1,37,19,0,146699,206162,0,0
e313bce4-93d8-4f28-a988-41c341da1291,bba9601f-b719-4b29-a1ab-649a2b60fa6f,Fully Paid,40524,Short Term,,,2 years,Rent,Debt Consolidation,6611.24,11,3,6,0,14478,40524,0,0
6d9158f5-ab8e-4d07-8938-07e10691f7b3,59d717c7-daba-4eac-b818-ee5a6a257083,Charged Off,207636,Short Term,738,933945,4 years,Home Mortgage,Debt Consolidation,2015.9,14.2,72,8,0,106666,307208,0,0
504193be-27ea-41da-8718-e5cf1f51c446,e6c640ef-c258-4fdc-b92a-af7f8acf34da,Fully Paid,173118,Short Term,714,672790,4 years,Rent,Debt Consolidation,17604.45,10,NA,6,0,129010,183964,0,0
790cd783-f073-4046-b4bf-98d53e56acdf,adb75e4c-be7f-4032-8ced-da782f476bb2,Fully Paid,109318,Short Term,736,1888220,5 years,Home Mortgage,Home Improvements,32556.12,17.3,NA,12,0,1133122,1789942,0,0
cf6a8f45-b463-45d0-97f0-66a3dbe6ce8e,bbb3383b-f33c-407c-98f4-9dd63b878928,Charged Off,225060,Short Term,7420,796917,3 years,Rent,Debt Consolidation,17864.18,15.5,14,11,0,135470,270006,0,0
5ad2079b-8ea0-46a1-ba0c-5feb8f95f927,82e6f16a-2597-4559-8eea-5229fe35d6e5,Fully Paid,394900,Short Term,747,1686269,6 years,Rent,Debt Consolidation,15878.87,9.1,54,12,0,8987,611688,0,0
3b40832c-9495-4cad-af09-d941d2660e8f,d4683df2-6cb0-4417-a1b7-af6e37757085,Fully Paid,198616,Short Term,717,773072,3 years,Home Mortgage,Debt Consolidation,16492.19,13,69,13,0,74252,109670,0,0
fe6c3e43-1a38-4cc8-be14-c90b286d38a2,95b42ab3-3ba6-45ed-8aa9-a019ad0dc1c4,Fully Paid,519024,Short Term,,,7 years,Home Mortgage,Debt Consolidation,38328.13,24.5,NA,15,0,871872,1126708,0,0
a7073b56-b5b3-4c1c-906a-1ba9d40539cd,9da1da45-484e-42cd-b450-b81764db5e56,Fully Paid,756932,Long Term,677,1561382,10+ years,Own Home,Debt Consolidation,29015.85,21,NA,10,0,760608,1242164,0,0
fbb6d957-4ecd-493d-aaef-c5210b1a8a6c,306a3005-7f22-4c19-a8e6-cb69c50faa43,Charged Off,399168,Short Term,730,1398096,8 years,Rent,Debt Consolidation,11883.74,15.5,33,9,1,164958,470448,0,0
18284c6a-f5c3-473d-89a4-0ff57958d13d,4476c490-e6dc-4044-8939-57ebc97b5ca3,Fully Paid,78430,Short Term,,,< 1 year,Rent,Debt Consolidation,2970.46,9,33,10,0,56905,134200,0,0
fccc0f89-d3a1-4cf2-9b39-bb915ae97b9a,91e4ce3b-d824-4041-aedb-fb4f64142cd9,Fully Paid,429264,Short Term,715,704387,4 years,Rent,Debt Consolidation,9391.89,13,16,12,0,26809,229900,0,0
7ae169b9-3f99-41a8-815b-27f30d785baa,3ddfc2ab-e751-47bc-88ad-cce07763e3f5,Fully Paid,65692,Short Term,684,1040193,8 years,Rent,Debt Consolidation,17509.83,16,5,25,0,185231,841082,0,0
4164ce0b-89bb-45b4-8fe5-3f385e772916,56577b66-07a6-417b-acca-394d7a42170c,Fully Paid,306240,Short Term,714,1205683,9 years,Rent,Debt Consolidation,9725.72,32.2,8,7,0,18506,93192,0,0
577e60b6-d08b-40a1-9a96-fbbc71aa65a6,cd45d3db-94cb-415b-95ea-a0d7705a015d,Fully Paid,256454,Long Term,707,1045627,10+ years,Home Mortgage,Debt Consolidation,29800.36,19.5,35,18,0,347225,825572,0,0
47a15fc2-b947-4b94-ae1b-88d2833da784,4f19270e-385b-4c2f-be91-731164511e85,Fully Paid,99999999,Short Term,717,3055200,< 1 year,Rent,Medical Bills,32079.6,17.5,NA,22,0,573895,921646,0,0
f79462ac-df21-4f5b-919f-dbf3bd3b7815,60715bc6-ea96-44d4-bb93-3a67e777d397,Fully Paid,306130,Long Term,714,1605158,< 1 year,Own Home,Debt Consolidation,18191.55,13.5,18,15,0,271757,590370,0,0
32103c81-24c2-40d4-8081-289516176fb4,f606379c-7a3e-4a8d-b5cb-5284c6997ba1,Fully Paid,266860,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,29336,10,17,21,0,119966,583682,0,0
71227ba8-edea-4c69-a624-5cff10971fbe,044ed96e-752a-41b9-a21b-18f9b18c1c34,Charged Off,171952,Short Term,729,742520,10+ years,Rent,Debt Consolidation,13612.74,12,72,8,1,93974,165616,1,0
c713b6bc-d7a0-4a64-9743-c4f655cd453c,780f2dba-adea-4d8b-bbd1-c55e37882c40,Fully Paid,99999999,Short Term,739,1501912,2 years,Home Mortgage,Debt Consolidation,27409.97,42.3,NA,14,1,180405,412808,1,0
af59e49e-30ac-4da5-b2b0-16067db4256c,56d3612a-75ed-4655-b2c2-ad769bb851f2,Fully Paid,142824,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,12886.75,39.4,10,14,0,257298,1038092,0,0
4f56e8af-1e9e-4f10-afae-21e7f1f93c01,8e31da98-a5d1-43a4-bd7d-08d389ccd9aa,Fully Paid,324258,Short Term,735,2427022,5 years,Rent,Debt Consolidation,34180.43,17.7,20,20,0,2682306,3649624,0,0
163cfd9f-0d9b-4f5d-aa4d-c18727be447d,da832d82-ba12-4be1-a2c9-944bfa59c9dd,Fully Paid,108064,Short Term,715,563844,4 years,Rent,Debt Consolidation,5920.21,9.4,47,3,0,37753,45034,0,0
e6279784-61ef-4a90-8c63-fa7f7210fb8b,cbd968ff-3af4-493b-86d0-9bbc1a0c9100,Fully Paid,111012,Short Term,699,325945,n/a,Rent,Debt Consolidation,2015.52,9.2,NA,7,0,45410,383724,0,0
4a8dbe7c-e0f9-4a0d-a1b5-d935dc42d04e,5aa43efa-9173-40b1-9f33-ef2b4c7c77bf,Fully Paid,522500,Short Term,,,10+ years,Rent,Debt Consolidation,24274.21,16.4,NA,11,0,378670,680834,0,0
